startup_name,sector,city,amount_usd,investment_type,investors,date
GalaxEye,Spacetech,Bangalore,,Funding Participation,Mounttech Growth Fund,2024
Marut Dronetech,Drone-tech,Hyderabad,,Series A,Lok Capital,2024
Hala Mobility,EV-as-a-Service,Telangana,,Pre-Series A,"Srikanth Reddy, Snehith Reddy, Phani Ramineni, Rohan Bajaj syndicate, Sarthy Angels, Bestvantage, HNIs",2024
The Hosteller,Backpacker Hostel,Mumbai,,Equity and Debt,"V3 Ventures, Blacksoil (Debt)",2024
CastNX,Deep-tech in Power Electronics,"Dewas, Madhya Pradesh",,Investment,"Arpit Khandelwal, Plutus Investments and Holding Private Limited",2024
Pulse,SaaS AI Platform,Chennai,,Seed Round,"Endiya Partners, Zluri founders, Yellow.ai founders, other angel investors",2024
Induz,Data Security,Hyderabad,780000.0,New Funding Round,"YourNest Venture Capital, SanchiConnect",2024
30 Sundays,AI Travel Agent,Gurgaon,770000.0,Pre-seed Round,"Infoedge Ventures, First Cheque, Eximius, Misfits, other angel investors",2024
Innovartan Learning Solutions,Edtech,Noida,,Pre-seed Funding,"Gokul Rajaram, Amit Singhal",2024
MOOEV Technologies,Electric Vehicles,Chennai,,Seed Funding,"Bizdateup, Inflection Point Ventures, Spectrum Impact (Aarti Industries Family Office)",2024
Heliware,3D Geospatial Platform,Kolkata,,Pre-Series A,"JITO Incubation and Innovation Foundation (JIIF), TiE, Vatvistaar Ventures",2024
Sushain Wellness,Healthtech,Lucknow,,Seed Round,Prajay Advisors LLP,2024
Viraa Care,Healthtech,Chandigarh,108000.0,Pre-seed Round,European angel investors,2024
QubeHealth,Healthcare Payments,Mumbai,,Pre-Series-A,"Unicorn India Ventures, CanBank Venture Capital Fund",2024
Finova Capital,MSME-focused NBFC,Jaipur,,Series E,"Avataar Venture Partners﻿, Sofina﻿, Madison India Capital﻿, and Norwest Venture Partners",2024
Vridhi Home Finance,Housing finance company,Bangalore,,Series B,Norwest Venture Partners,2024
Udaan,B2B platform,Bangalore,,Debt Financing,"Lighthouse Canton, Stride Ventures and others",2024
Zinc,Edu-wealth,Bangalore,,Seed funding,"Nexus Venture Partners, Quona Capital, EDBI, Global Ventures, and Saison Capital",2024
Country Delight,D2C,Gurugram,,Debt Financing,Alteria Capital,2024
Arya.ag,Grain Commerce,Noida,,Financing Round,US International Development Finance Corporation,2024
ARYA,GPS Renewables',Bangalore,,Mezzanine financing,"Incred, Spark Capital",2024
Avaana Capital,Climate & Sustainability Tech,Mumbai,,New Fund,Fundraising for climate and sustainability tech startups,2024
Upgrad,Edtech,Mumbai,,Additional Investment,Temasek,2024
Neysa,AI Cloud,Mumbai,,Series A,"NTTVC, Z47 (formerly Matrix Partners India), Nexus Venture Partners",2024
Even Healthcare,Managed Care,Bangalore,,Series A,"Khosla Ventures, Founders Fund, 8VC, Lachy Groom",2024
Stellapps,Dairy Tech Solutions,Bangalore,,Equity and Debt Funding Round,"Blume Ventures, Omnivore, Bill & Melinda Gates Foundation, IDH Farmfit Fund, 500 Global, Blue Ashva Capital, Miledeep Capital",2024
Healthify,Health & Wellness,Bangalore,,New Funding Round,"Khosla Ventures, LeapFrog Investments",2024
Zouk,D2C Bags & Luggage,Mumbai,,Series B,"Aavishkaar Group, Stellaris Venture Partners, Titan Capital, Sharrp Ventures, JJ Family",2024
OLOID,Workplace Tech,Bangalore,,Series A1,"Yaletown Partners, Exposition Ventures, George Kaiser Family Foundation, Carya Ventures",2024
Yu,Consumer Food,Gurugram,,Series B,"Ashish Kacholia, Asian Promoter Group",2024
GlobalBees Brands,E-commerce,Delhi,,Investment,Dynamic IT Solution Private Limited (Subsidiary of Brainbees Solutions),2024
WishNew Wellness,Wellness,Delhi,250000.0,Angel Round,"Ankit Khnadelwal, Gyanesh Sharma (DotPe), Abhijeet Rana, Ashish Singh",2024
NG Earsafe,Healthtech,Rajkot,,Seed Round,Inflection Point Ventures,2024
Purplle,Beauty & Personal Care,Mumbai,,Series F,"Abu Dhabi Investment Authority (ADIA), Premji Invest, Blume Ventures",2024
Eruditus,Edtech,Singapore,,Series F,TPG’s The Rise Fund,2024
Neuron7.ai,Cloud-based Service Intelligence,United States,,Series B,Smith Point Capital,2024
Haber Nets,AI-Driven Robotics,Mumbai,,New Funding Round,"Creaegis, Accel, BEENEXT Capital",2024
Everstage,Sales Performance Management Software,Chennai,,Series B,"Eight Roads Ventures, Elevation Capital, 3one4 Capital",2024
GIVA,Jewelry,Bangalore,,Extended Series B,"Premji Invest, Epiq Capital, Edelweiss Discover Fund",2024
Primus Senior Living,Elder Care,Bangalore,,Seed Round,"General Catalyst, Nikhil Kamath (Zerodha), Gruhas",2024
Sistema.bio,Biogas-Tech,Pune,,New Funding Round,"ElectriFI, Chroma Impact Investment, KawiSafi Ventures, AXA IM Alts",2024
SPRY Therapeutics,SaaS - Physical Therapy,Mumbai,,New Funding Round,"Flourish Ventures, Together Fund, Fidelity’s Eight Roads, F-prime Capital",2024
Anicut Capital,Alternative Asset Management,Chennai,,Private Credit Fund 3,GIFT City Structure,2024
Troo Good,Millet-Based Snacks,Hyderabad,,New Funding Round,"Puro Wellness, Oaks Asset Management, V Ocean Investments",2024
WROGN,Men’s Apparel,Bangalore,,New Funding Round,Aditya Birla Digital Fashion Ventures Ltd (ABDFVL),2024
Slice,Fintech,Bangalore,,New Funding Round,Rajan Bajaj (Founder & CEO),2024
Simplismart,Tech,Bangalore,,Series A Round,"Accel, Shastra VC, Titan Capital, Akshay Kothari (Notion Co-founder)",2024
XDLINX Space Labs,Spacetech,Hyderabad,,Seed Round,"Ashish Kacholia (Lucky Investments), E2MC, Mana Ventures",2024
Dezy,Health-Tech,Bangalore,,Additional Funding,"Alphawave, Chiratae Ventures, Peak XV’s Surge",2024
Suraasa,Edtech - Teacher Training,Gurugram,,New Funding Round,"Reach Capital, ETS Capital, NB Ventures, TSM Ventures, TRTL Ventures",2024
Budy.bot,AI,India,,New Funding Round,RTP Global,2024
Wokelo,Due Diligence Tech,Delhi,,New Funding Round,Not disclosed,2024
AGNIT Semiconductors,Semiconductors,Bangalore,,Seed Round,"3one4 Capital, Zephyr Peacock",2024
Yoho,Footwear,Delhi,,New Funding Round,Gulf Islamic Investments (GII),2024
Red Fort Capital,NBFC,Mumbai,,Debt Funding,Debt Round,2024
Perceptyne,Deep Tech AI & Robotics,Telangana,,Seed Round,"Endiya Partners, Yali Capital, Whiteboard Capital",2024
Frammer AI,Video Content Creation,Delhi,,New Funding Round,Lumikai,2024
Febi.ai,Accounting & Tax Management SaaS,Gurgaon,,Pre-Series A Round,"Lumis Partners, Virender Rana, Amit Chaudhary (Lenskart), Rohan Bhargava (Cashkaro)",2024
Nayan Tech,AI for Smart City Solutions,Delhi,,Pre-Series A Round,"BEENEXT, We Founder Circle, Venture Catalysts, Lets Venture, FAAD Capital",2024
Data Science Wizards,AI Innovation,Mumbai,,Seed Round,Not disclosed,2024
Sorich,Pharmaceutical Packaging,Delhi,,Pre-IPO Funding,BizDateUp,2024
Elixia Robotics,Logistics Automation,Mumbai,,Pre-Series A Round,JITO Incubation and Innovation Foundation (JIIF),2024
Tablesprint,No-Code App Builder,Pune,,Seed Round,"Angel Investors (Ankit Bhati, Ajeet Khurana, etc.)",2024
Holiday Tribe,Travel-Tech,Delhi,,Seed Round,"Powerhouse Ventures, GSF, Dinesh Agarwal (IndiaMart), Murugavel Janakiraman (BharatMatrimony)",2024
Lifechart,Gut Wellness,Gurugram,500000.0,New Funding Round,"Prajay Advisors LLP, Angel Investors",2024
iRasus Technologies,Energy Analytics,Gurugram,,Seed Round,"Rohit Rajput, Srikar Reddy (IAN Angel), DFAN, Other Angel Investors",2024
Flutrr,Vernacular Dating App,Kolkata,,Investment in Startup,Zee Media,2024
Social Hardware,Assistive Devices,Bangalore,,Seed Round,"Inflection Point Ventures, Ivyleague Ventures, Soonicorn Ventures",2024
Alchemyst AI,Gen-AI SaaS,Mumbai,300000.0,Pre-Seed Round,"Inflection Point Ventures, 100Unicorns, Early Seed Ventures",2024
Beaute Secrets,Beauty Tools,Gurugram,,Cash Flow Financing,Velocity (Cash Flow Financing Platform),2024
Millenium Babycares,Hygiene care,Indore,,Private Placement Round,Bharat Value Fund,2024
Economy Process Solutions,Vacuum systems and process equipment,Mumbai,,Series A,Stakeboat Capital Fund II,2024
Urja Mobility,EV Battery Leasing,Delhi,,Pre-Series A,Hindon Mercantil and Mufin Green Finance,2024
Bio Prime,Agribiotech,Pune,,Series A,"Edaphon, Omnivore, Inflexor",2024
Swara Fincare,NBFC,Delhi,,Series A,Serica Angel Fund and UC Impower,2024
Figr,Product Design,Bangalore,,Series A,"Antler, Golden Sparrow, individual investors, and Kalaari Capital",2024
ZenStatement,Finance Automation and Cash Flow Management,Bangalore,,Investment Round,"3One4 Capital, Boldcap VC, Atrium Angels",2024
Sports For Life,Sports Academies,Bangalore,,Seed Round,"Roots Ventures, ML Tondon and Sons HUF and Blume Ventures",2024
Datazip,Data Engineering,Bangalore,,Seed Round,Equirus InnovateX Fund,2024
Mstack Chemicals,Chemical manufacturing,"Houston, TX, United States",,Series A,Lightspeed and Alphawave,2024
Waycool,Agriculture supply chain,Chennai,,Debt Financing,Grand Anicut,2024
BASIC Home Loan,Mortgage distribution,Gurgaon,,Series B,"Bertelsmann India Investments, CE-Ventures, Gruhas, 9 Unicorns, and others",2024
Lissun,Healthtech,Gurugram,,Pre-Series A,RPSG Capital Ventures,2024
Zintlr,SaaS,Bangalore,,Seed Round,Om Jain,2024
Conscious Chemist,Beauty Commerce,Delhi,,Venture Round,Atomic Capital,2024
Aikenist,HealthTech,Bangalore,,Seed Round,Venture Catalysts,2024
FermionIC Design,Semiconductor,Bangalore,,Seed Round,Ashish Kacholia,2024
IG Drones,DroneTech,Delhi,,Seed Round,India Accelerator,2024
Troo Good,FMCG,Hyderabad,,Equity Round,Oaks Asset Management,2024
Clayco Cosmetics,Beauty Commerce,Mumbai,,Series A,Unilever Ventures,2024
Secret Alchemist,Wellness,Mumbai,,Seed Round,Samantha Prabhu,2024
Str8bat,SportsTech,Bangalore,,Series A,Exfinity Venture Partners,2024
OnCare,HealthTech,Gurugram,,Seed Round,Huddle Ventures,2024
Furnishka,Manufacturing,Bangalore,,Pre-Series A,IndiaQuotient,2024
ZEVO,EV,Delhi,,Pre-Series A,BizDateUp,2024
Ai Health Highway,HealthTech,Bangalore,,Seed Round,Turbostart,2024
True Balance,LendingTech,Gurugram,,Debt,VentureSoul Partners,2024
Digilogic Systems India,AeroSpace,Hyderabad,,Undisclosed Round,Negen Capital,2024
SanchiConnect,DeepTech,Noida,,Undisclosed Round,"Baring PE India, Seafund, 8X",2024
Sugar.fit,HealthTech,Bangalore,,Strategic Round,Sachin Tendulkar,2024
Curefoods Raises,Cloud Kitchen,Bangalore,,,Binny and Jitender Kumar Bansal,2024
Qure.ai,Healthtech,Mumbai,,Series D,Lightspeed and 360One Asset,2024
Care.fi,Fintech,Bangalore,,Debt Funding,Wint Wealth and Caspian,2024
Nurix AI,AI,Bangalore,,Series A,"General Catalyst﻿, Accel, and Meraki Labs",2024
Atlys,Visa Processing,Mumbai,,Series B,Peak XV Partners and Elevation Capital,2024
Aarna.ml,AI,Bangalore,,,Exfinity Venture Partners,2024
Two Point O Capital,Financing Platform,Mumbai,,Seed Funding,Omnivore,2024
Ahammune Biosciences,Biotech,Pune,,Series A,pi Ventures,2024
Sharang Shakti,RoboTech,$0.7 million,,Pre-Seed,AUM Ventures and Venture Highway,2024
Kapiva,Ayurvedic,$10 million,,Series C,OrbiMed Asia,2024
Atlys,SaaS,$20 million,,Series B,Peak XV Partners and Elevation Capital,2024
Tuco Intelligent,Personal Care,$2 million,,Seed Round,Fireside Ventures and Whiteboard Capital,2024
Pepsales,SaaS,$1.1 million,,Pre-Seed,Chiratae Ventures,2024
CoRover.ai,DairyTech,$4 million,,Series A,Venture Catalysts,2024
Oright,LegalTech,$1 million,,Seed Round,Aeravti Ventures,2024
jhana.ai,HRTech,$1.6 million,,Seed Round,Girish Mathrubootham,2024
Atomicwork,BioTech,$3 million,,Seed Round,"Strom Ventures, Blume Ventures and Neon Fund",2024
Flent,PropTech,0.8M,,Pre-Seed,WEH Ventures,2024
AdOnMo,AdTech,25M,,Undisclosed Round,Sinar Mas and Rigel Capital,2024
The Health Factory,FoodTech,3.5M,,Seed Round,Peak XV Partner’s accelerator program Surge,2024
Homelane,SaaS,27M,,Undisclosed Round,Hero Enterprise,2024
Giva,FashionTech,12M,,Series B,Premji Invest,2024
Uppercase,E-commerce,9M,,Series B,Accel,2024
Vedantu,EduTech,2.3M,,Equity Round,Stride Ventures,2024
First Coffee,FoodTech,1.2M,,Seed Round,BEENEXT,2024
Whatfix,SaaS,,,Primary & Secondary Funding,"Sweet Nectar Investments (Warburg Pincus), SoftBank",2024
M2P Fintech,API Infrastructure,,,Series C Round,Taj Investment Holdings,2024
Onsurity,Healthcare - Employee Benefits,,,Series B Round,"Creaegis, International Finance Corporation, Quona Capital, Nexus Venture Partners",2024
Redcliffe Labs,Diagnostics - Healthcare,,,Series C Round,"IFU, LeapFrog, HealthQuad, Spark Growth Ventures",2024
Everest Fleet,Mobility,,,Series C Round,Uber,2024
Aye Finance,Microlending,,,Series G Round,ABC Impact,2024
Way2News,Hyperlocal News,,,New Round,"WestBridge Capital, Sashi Reddi",2024
Kaleidofin,Fintech,,,New Round,"Rabo Partnerships B.V., Michael & Susan Dell Foundation, Oikocredit, Omidyar Network",2024
DailyObjects,D2C - Tech Accessories,,,New Funding Round,360 One Ventures,2024
e6data,Data Infrastructure,,,New Round,"Accel, Beenext",2024
Vahan.ai,Blue Collar Recruitment,,,Series B Round,"Khosla Ventures, Y Combinator, Gaingels, Vijay Shekhar Sharma",2024
NowPurchase,SaaS,,,Equity & Debt Round,"Info Edge Ventures, Orios Ventures, 100 Unicorns, VC Grid",2024
GrayQuest,Fintech,,,Series B Round,"Pravega Fund, IIFL Fintech Fund",2024
Schmooze,Dating App,,,New Round,"Elevation Capital, Ultrahuman Founders, The Souled Store Founders, Paytm Founders",2024
AltiusHub,Manufacturing Supply Chain,,,Seed Round,Endiya Partners,2024
Proxgy,Deeptech - Smart Assistance,,,Funding Round,"Manish Patel, Nikhil Kamath, Suniel Shetty, Kuldeep Mathur",2024
Bluecopa,FinOps Automation,,,Pre-Series A,"Blume Ventures, Dallas Venture Capital, Venture Catalysts",2024
Newmi Care,Women's Health & Wellness,,,Seed Round,"Sprout Venture Partners, Family Office, LetsVenture, Sarcha Advisors, Key Ventures",2024
TechJockey,Software Marketplace,,,Strategic Stake Acquisition,Cricketer Rishabh Pant,2024
Bookmybai,Domestic Help Services,,,Pre-Series A,Inflection Point Ventures,2024
Billion Hearts Software Technologies,Tech,,,Angel Round,"Founders of redBus, Ola, InMobi, Myntra",2024
Kaatil,Hot Condiments,,,Seed Round,"Prajay Advisors, Shivaan Ghai, Romil Ratra",2024
Venttup,Industries 5.0,,,Seed Round,Unicorn India Ventures,2024
PhysicsWallah,EdTech,,,Series B,"Hornbill Capital, Westbridge Capital, and Lightspeed Venture Partners",2024
Big Bang Boom,Defence,,,Funding Round (Undisclosed),"Mumbai Angels Network, Vyom Family Office, SBI, Asquare Investing, and others",2024
Elivaas,Villa and apartment management,,,Series A,"3one4 Capital, Peak XV's Surge, and other angel investors",2024
Drip Capital,Fintech,"Palo Alto, US",,Equity & Debt,"GMO Payment Gateway, SMBC",2024
InMobi,Mobile Advertising - Software,Bangalore,,Debt Financing,MARS Growth Capital (MUFG and Liquidity Group),2024
FlexiLoans,MSME-Focused Fintech,Mumbai,,Series C,"Accion, Nuveen, Fundamentum, Maj Invest",2024
Centricity,Wealthtech,Gurugram,,Seed Round,"Lightspeed, Paramark VC, Burman Family Office, MS Dhoni Family Office",2024
AppsForBharat,Devotional App - Tech,Bangalore,,Series B,"Fundamentum, Susquehanna Asia VC, Elevation Capital, Peak XV, Mirae Asset VC",2024
Nestasia,Home Decor - D2C,Kolkata,,Funding Round,"Susquehanna Asia VC, Stellaris Venture Partners, Angels",2024
Clean Electric,Energy Storage,Pune,,Series A,"Info Edge Ventures, Pi Ventures, Kalaari Capital, Lok Capital",2024
Dharaksha Ecosolutions,Biotech,Delhi,,Seed Round,Avaana Capital,2024
Mitra,FMCG - D2C,Mumbai,,Pre-Series A,"Bestvantage Investments, Dubai-based Family Office",2024
Exposome,Clean-tech,Mumbai,,Pre-Series A,"Colossa Ventures, 3i Partners, Bhukhanvala Holdings, Excel Industries, Spectrum Impact",2024
Zivy,AI - Workplace Solutions,Bangalore,,Pre-seed Round,"Blume Ventures, Paradigm Shift Capital, iSeed, Everywhere Ventures",2024
GameEon,Gaming - Game Development,Mumbai,,Funding Round,"SucSEED Indovation Fund, ICE VC, IAN, CD EQUIFINANCE, Nexus Global Opportunities Fund",2024
Wundrsight,Digital Therapeutics,Bangalore,,Seed Round,"Inflection Point Ventures, Social Alpha",2024
Supersquad,Creator Monetization,Mumbai,,Funding Round,"WLDD, Nitin Rajput, Jivraj Singh Sachar",2024
Trisu,Jewelry - D2C,Jaipur,,Pre-seed Round,"All In Capital, JK Tyres, Amaanta Group, Angel Investors",2024
Omnivore,Agritech,Mumbai,,Funding Round,Proparco,2024
Futwork,Call-center Solutions,Mumbai,,Series A,"Michael & Susan Dell Foundation, Artha Ventures, Simile Capital",2024
Track3D,Ai Construction Industry,-,,Seed Round,"Endiya Partners, Shadow Ventures, Monta Vista Capital",2024
Crackle Technologies,Adtech,Delhi,,Pre-seed Round,We Founder Circle and AC Ventures,2024
Arnya Real Estate,Real Estate,Raipur,,Debt Fund,-,2024
Transcell Biologics,Biotech,Hyderabad,,-,Quantiphi and IAN Group,2024
Rapido,Bike-Taxi Aggregator,Bangalore,,Series E,"WestBridge Capital, Nexus Venture Partners, Think Investments, Invus Opportunities",2024
Blue Tokai,Coffee and Bakery,Gurugram,,Series C,"Verlinvest, Anicut Capital, A91 Partners",2024
Clean Electric,Energy Storage,Pune,,Series A,"Info Edge, Pi Ventures, Kalaari Capital, Angel Investors",2024
Nutrabay,D2C Retail,Delhi,,Series A,"RPSG Capital Ventures, Kotak Alternate Asset Managers",2024
The Hosteller,Backpacker Hostel,Mumbai,,Series A,"V Cube Ventures, LetsVenture Angel Fund, Angelist, Others",2024
RecommerceX,Chemical Recycling,Noida,,Seed Round,"Accel, Kae Capital",2024
Invest4Edu,Edtech,Mumbai,,Seed Round,Family Offices,2024
Global Care,Medical Tourism,Gurugram,,Series A,35North India Discovery Fund – II,2024
BigEndian Semiconductors,Semiconductors,Bangalore,,Funding Round,Vertex Ventures SEA & India,2024
TruNativ,Nutrition,Mumbai,,Funding Round,Rainmatter Capital,2024
Theater,Fashion,Chandigarh,,Pre-Series A,"Prath Ventures, Existing Angel Investors",2024
Spolto,Sports-Tech,Pune,,Seed Round,"Andrew Johnston, Others",2024
Valyx,B2B Financial Management,Bangalore,,Pre-Seed Round,"Huddle Ventures, Waveform Ventures, Bharat Founders Fund, Propell Fund",2024
Boson Whitewater,Water Recycling,Bangalore,,Equity Funding,Rainmatter,2024
Mytek Innovations,Manufacturing,Mumbai,,Debt Funding,-,2024
LiaPlus AI,Customer Support Solutions,Delhi,,Seed Round,"Inflection Point Ventures, Chandigarh Angel Network, Growth91",2024
ReCircle,Cleantech,Mumbai,,Bridge Funding Round,"Venture Catalysts, Mumbai Angels, HNIs",2024
Nautical Wings,Aerospace,Bangalore,,Pre-Series A,"Venture Catalysts, 1Crowd",2024
0xPPL,Social Networking - Blockchain,Bangalore,,Strategic Funding Round,"AllianceDAO, Anagram, Peak XV Partners",2024
Sunsure Energy,Renewable Energy,Haryana,,Debt Financing,Tata Capital,2024
Plan B,D2C Kids Innerwear,Mumbai,,Funding Round,JITO Incubation and Innovation Foundation,2024
Zepto,Quick Commerce,Mumbai,,Follow-on Financing Round,"General Catalyst, Dragon Fund, Epiq Capital",2024
Servify,Post-sales Services,Mumbai,,Series D,"Bajaj Holdings, Trifecta, Innoven Capital",2024
Pilgrim,Beauty and Personal Care,Mumbai,,Extended Series B,"Fireside, Vertex Ventures",2024
Aroa Venture Partners,Investment Fund,Gurgaon,,Capital Commitment,"SIDBI, UP Government's Fund",2024
Legends League Cricket (LLC),Sports,Delhi,,Equity Round,Brickwork,2024
HouseEazy,Real Estate,Noida,,Series A,"Chiratae Ventures, Veena Jindal, Antler, IA",2024
LoanKuber,Financial Services,Delhi,,Pre-Series B,"TRTL VC, Inflection Point Ventures, and others",2024
Ben & Gaws,Manufacturing Tech,Delhi,,Pre-Series A,"Physis Capital, ICMG, Inflection Point Ventures",2024
